Image,True Label,Predicted Label,Probability,Correct
07163.jpg,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,0.9800105690956116,True
04550.jpg,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,0.999982476234436,True
04988.jpg,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,0.7986904978752136,True
01056.jpg,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,0.9934460520744324,True
03358.jpg,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,0.8212107419967651,True
06630.jpg,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,0.9999914169311523,True
07314.jpg,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,0.9790748953819275,True
03973.jpg,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,0.9122014045715332,True
04398.jpg,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,0.9999924898147583,True
05652.jpg,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,0.9999326467514038,True
06552.jpg,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,0.9961528182029724,True
02063.jpg,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,0.7178347706794739,True
00633.jpg,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,0.9999969005584717,True
02236.jpg,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,0.9997380375862122,True
02546.jpg,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,0.9876931309700012,True
07591.jpg,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,0.8972086310386658,True
08027.jpg,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,0.9999915361404419,True
00454.jpg,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,0.9801930785179138,True
05561.jpg,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,0.9999332427978516,True
04900.jpg,Chevrolet Express Van 2007,Chevrolet Express Van 2007,0.8702932596206665,True
04937.jpg,Chevrolet Express Van 2007,Chevrolet Express Van 2007,0.9888110160827637,True
03515.jpg,Chevrolet Express Van 2007,Chevrolet Express Van 2007,0.9032309055328369,True
05386.jpg,Chevrolet Express Van 2007,Chevrolet Express Van 2007,0.9815754890441895,True
01434.jpg,Chevrolet Express Van 2007,Chevrolet Express Van 2007,0.8619697093963623,True
01427.jpg,Chevrolet Express Van 2007,Chevrolet Express Van 2007,0.9700486063957214,True
03701.jpg,Chevrolet Express Van 2007,Chevrolet Express Van 2007,0.9988099336624146,True
00252.jpg,Chevrolet Express Van 2007,Chevrolet Express Van 2007,0.9531180262565613,True
03054.jpg,Chevrolet Express Van 2007,Chevrolet Express Van 2007,0.5524482727050781,True
06586.jpg,Chevrolet Express Van 2007,Chevrolet Express Van 2007,0.994506299495697,True
00324.jpg,Chevrolet Express Van 2007,Chevrolet Express Van 2007,0.6790345907211304,True
00150.jpg,Chevrolet Express Van 2007,Chevrolet Express Van 2007,0.908995509147644,True
00168.jpg,Chevrolet Express Van 2007,Chevrolet Express Van 2007,0.8514469861984253,True
06231.jpg,Chevrolet Express Van 2007,Chevrolet Express Van 2007,0.9999094009399414,True
02257.jpg,Chevrolet Express Van 2007,Chevrolet Express Van 2007,0.9968000650405884,True
05097.jpg,Chevrolet Express Van 2007,Chevrolet Express Van 2007,0.9933484196662903,True
03827.jpg,Chevrolet Express Van 2007,Chevrolet Express Van 2007,0.7857950925827026,True
07607.jpg,Ford Expedition EL SUV 2009,Ford Expedition EL SUV 2009,0.9999971389770508,True
03195.jpg,Ford Expedition EL SUV 2009,Ford Expedition EL SUV 2009,0.9996674060821533,True
00942.jpg,Ford Expedition EL SUV 2009,Ford Expedition EL SUV 2009,0.9999680519104004,True
06702.jpg,Ford Expedition EL SUV 2009,Ford Expedition EL SUV 2009,0.999718964099884,True
07569.jpg,Ford Expedition EL SUV 2009,Ford Expedition EL SUV 2009,0.9986380934715271,True
04499.jpg,Ford Expedition EL SUV 2009,Ford Expedition EL SUV 2009,0.9968186616897583,True
01656.jpg,Ford Expedition EL SUV 2009,Ford Expedition EL SUV 2009,0.9328414797782898,True
01902.jpg,Ford Expedition EL SUV 2009,Ford Expedition EL SUV 2009,0.9999918937683105,True
04637.jpg,Ford Expedition EL SUV 2009,Ford Expedition EL SUV 2009,0.9956187605857849,True
03129.jpg,Ford Expedition EL SUV 2009,Ford Expedition EL SUV 2009,0.999998927116394,True
04366.jpg,Ford Expedition EL SUV 2009,Ford Expedition EL SUV 2009,0.9892592430114746,True
06189.jpg,Ford Expedition EL SUV 2009,Ford Expedition EL SUV 2009,0.9998592138290405,True
05994.jpg,Ford Expedition EL SUV 2009,Ford Expedition EL SUV 2009,0.9992218017578125,True
07131.jpg,Ford Expedition EL SUV 2009,Ford Expedition EL SUV 2009,0.9999969005584717,True
02875.jpg,Ford Expedition EL SUV 2009,Ford Expedition EL SUV 2009,0.9995520710945129,True
01411.jpg,Ford Expedition EL SUV 2009,Ford Expedition EL SUV 2009,0.9999997615814209,True
03320.jpg,Ford Expedition EL SUV 2009,Ford Expedition EL SUV 2009,0.9952840209007263,True
02363.jpg,Ford Expedition EL SUV 2009,Ford Expedition EL SUV 2009,0.937884509563446,True
05144.jpg,Ford Expedition EL SUV 2009,Ford Expedition EL SUV 2009,0.9999406337738037,True
02158.jpg,Ford Expedition EL SUV 2009,Ford Expedition EL SUV 2009,0.7380173802375793,True
00890.jpg,Ford Expedition EL SUV 2009,Ford Expedition EL SUV 2009,0.9999221563339233,True
01644.jpg,Ford Expedition EL SUV 2009,Ford Expedition EL SUV 2009,0.9985902905464172,True
06936.jpg,Ford Expedition EL SUV 2009,Ford Expedition EL SUV 2009,0.9999933242797852,True
00281.jpg,Ford Expedition EL SUV 2009,Ford Expedition EL SUV 2009,0.9999192953109741,True
05582.jpg,Ford Expedition EL SUV 2009,Ford Expedition EL SUV 2009,1.0,True
06019.jpg,Ford Expedition EL SUV 2009,Ford Expedition EL SUV 2009,0.9999995231628418,True
06992.jpg,Ford Expedition EL SUV 2009,Ford Expedition EL SUV 2009,0.9999998807907104,True
04195.jpg,Ford Expedition EL SUV 2009,Ford Expedition EL SUV 2009,0.9992490410804749,True
07743.jpg,Ford Expedition EL SUV 2009,Ford Expedition EL SUV 2009,0.9999983310699463,True
00651.jpg,Ford Expedition EL SUV 2009,Ford Expedition EL SUV 2009,0.9999973773956299,True
07694.jpg,Ford Expedition EL SUV 2009,Ford Expedition EL SUV 2009,0.847859799861908,True
02580.jpg,Ford Expedition EL SUV 2009,Ford Expedition EL SUV 2009,0.9999438524246216,True
07535.jpg,Ford Expedition EL SUV 2009,Ford Expedition EL SUV 2009,0.9565770626068115,True
05713.jpg,Ford Expedition EL SUV 2009,Ford Expedition EL SUV 2009,0.9999933242797852,True
07410.jpg,Ford Expedition EL SUV 2009,Ford Expedition EL SUV 2009,0.9995900988578796,True
07082.jpg,Ford Expedition EL SUV 2009,Ford Expedition EL SUV 2009,0.999996542930603,True
07981.jpg,Ford Expedition EL SUV 2009,Ford Expedition EL SUV 2009,0.9999991655349731,True
04954.jpg,Ford Expedition EL SUV 2009,Ford Expedition EL SUV 2009,0.9998520612716675,True
03749.jpg,Ford Expedition EL SUV 2009,Ford Expedition EL SUV 2009,0.769416093826294,True
07098.jpg,Ford Expedition EL SUV 2009,Ford Expedition EL SUV 2009,0.9999942779541016,True
05716.jpg,Ford Expedition EL SUV 2009,Ford Expedition EL SUV 2009,0.9982736110687256,True
06217.jpg,Ford Expedition EL SUV 2009,Ford Expedition EL SUV 2009,0.8532045483589172,True
02294.jpg,Cadillac SRX SUV 2012,Cadillac SRX SUV 2012,0.9999874830245972,True
02456.jpg,Cadillac SRX SUV 2012,Cadillac SRX SUV 2012,0.9996469020843506,True
05366.jpg,Cadillac SRX SUV 2012,Cadillac SRX SUV 2012,0.9999730587005615,True
02702.jpg,Cadillac SRX SUV 2012,Cadillac SRX SUV 2012,0.9999520778656006,True
07132.jpg,Cadillac SRX SUV 2012,Cadillac SRX SUV 2012,0.9999171495437622,True
03424.jpg,Cadillac SRX SUV 2012,Cadillac SRX SUV 2012,0.9998904466629028,True
06465.jpg,Cadillac SRX SUV 2012,Cadillac SRX SUV 2012,0.9999995231628418,True
04906.jpg,Cadillac SRX SUV 2012,Cadillac SRX SUV 2012,0.9999352693557739,True
01999.jpg,Cadillac SRX SUV 2012,Cadillac SRX SUV 2012,0.9999966621398926,True
01545.jpg,Cadillac SRX SUV 2012,Cadillac SRX SUV 2012,0.9999357461929321,True
00176.jpg,Cadillac SRX SUV 2012,Cadillac SRX SUV 2012,0.9810980558395386,True
05505.jpg,Cadillac SRX SUV 2012,Cadillac SRX SUV 2012,0.999002993106842,True
00863.jpg,Cadillac SRX SUV 2012,Cadillac SRX SUV 2012,0.9958867430686951,True
06666.jpg,Cadillac SRX SUV 2012,Cadillac SRX SUV 2012,0.9990319013595581,True
00410.jpg,Cadillac SRX SUV 2012,Cadillac SRX SUV 2012,0.9876318573951721,True
07819.jpg,Cadillac SRX SUV 2012,Cadillac SRX SUV 2012,0.9998904466629028,True
07795.jpg,Cadillac SRX SUV 2012,Cadillac SRX SUV 2012,0.999982476234436,True
07508.jpg,Cadillac SRX SUV 2012,Cadillac SRX SUV 2012,0.9998829364776611,True
06371.jpg,Cadillac SRX SUV 2012,Cadillac SRX SUV 2012,0.9999990463256836,True
04306.jpg,Cadillac SRX SUV 2012,Cadillac SRX SUV 2012,0.9998904466629028,True
06926.jpg,Cadillac SRX SUV 2012,Cadillac SRX SUV 2012,0.9997952580451965,True
01163.jpg,Cadillac SRX SUV 2012,Cadillac SRX SUV 2012,0.9999792575836182,True
02911.jpg,Cadillac SRX SUV 2012,Cadillac SRX SUV 2012,0.999647855758667,True
03790.jpg,Cadillac SRX SUV 2012,Cadillac SRX SUV 2012,0.9999877214431763,True
02489.jpg,Cadillac SRX SUV 2012,Cadillac SRX SUV 2012,0.9937816262245178,True
01972.jpg,Cadillac SRX SUV 2012,Cadillac SRX SUV 2012,0.9999635219573975,True
01581.jpg,Cadillac SRX SUV 2012,Cadillac SRX SUV 2012,0.9991574287414551,True
07680.jpg,Cadillac SRX SUV 2012,Cadillac SRX SUV 2012,0.9979523420333862,True
02480.jpg,Cadillac SRX SUV 2012,Cadillac SRX SUV 2012,0.9999995231628418,True
01824.jpg,Cadillac SRX SUV 2012,Cadillac SRX SUV 2012,0.9999884366989136,True
07172.jpg,Cadillac SRX SUV 2012,Cadillac SRX SUV 2012,0.9999988079071045,True
02696.jpg,Cadillac SRX SUV 2012,Cadillac SRX SUV 2012,0.9999873638153076,True
07355.jpg,Cadillac SRX SUV 2012,Cadillac SRX SUV 2012,0.9937812685966492,True
05511.jpg,Cadillac SRX SUV 2012,Cadillac SRX SUV 2012,0.9999358654022217,True
02509.jpg,Cadillac SRX SUV 2012,Cadillac SRX SUV 2012,0.9999991655349731,True
04552.jpg,Cadillac SRX SUV 2012,Cadillac SRX SUV 2012,0.9879167675971985,True
06998.jpg,Cadillac SRX SUV 2012,Cadillac SRX SUV 2012,0.9999997615814209,True
02720.jpg,Cadillac SRX SUV 2012,Cadillac SRX SUV 2012,0.986012876033783,True
00442.jpg,Cadillac SRX SUV 2012,Cadillac SRX SUV 2012,0.9999434947967529,True
06637.jpg,Cadillac SRX SUV 2012,Cadillac SRX SUV 2012,0.9968366622924805,True
04159.jpg,Cadillac SRX SUV 2012,Cadillac SRX SUV 2012,0.9999984502792358,True
02431.jpg,Audi TT Hatchback 2011,Audi TT Hatchback 2011,0.9984158277511597,True
00450.jpg,Audi TT Hatchback 2011,Audi TT Hatchback 2011,0.9346256256103516,True
07603.jpg,Audi TT Hatchback 2011,Audi TT Hatchback 2011,0.7212799191474915,True
07232.jpg,Audi TT Hatchback 2011,Audi TT Hatchback 2011,0.996863842010498,True
05221.jpg,Audi TT Hatchback 2011,Audi TT Hatchback 2011,0.9975520968437195,True
04585.jpg,Audi TT Hatchback 2011,Audi TT Hatchback 2011,0.9913942217826843,True
04747.jpg,Audi TT Hatchback 2011,Audi TT Hatchback 2011,0.5113567113876343,True
04420.jpg,Audi TT Hatchback 2011,Audi TT Hatchback 2011,0.7147752046585083,True
03812.jpg,Audi TT Hatchback 2011,Audi TT Hatchback 2011,0.9998639822006226,True
07590.jpg,Audi TT Hatchback 2011,Audi TT Hatchback 2011,0.9997103810310364,True
02971.jpg,Audi TT Hatchback 2011,Audi TT Hatchback 2011,0.8865764141082764,True
03555.jpg,Audi TT Hatchback 2011,Audi TT Hatchback 2011,0.9998842477798462,True
01436.jpg,Audi TT Hatchback 2011,Audi TT Hatchback 2011,0.9999854564666748,True
01780.jpg,Audi TT Hatchback 2011,Audi TT Hatchback 2011,0.9977411031723022,True
01719.jpg,Audi TT Hatchback 2011,Audi TT Hatchback 2011,0.6652916669845581,True
02795.jpg,Audi TT Hatchback 2011,Audi TT Hatchback 2011,0.9987585544586182,True
04236.jpg,Audi TT Hatchback 2011,Audi TT Hatchback 2011,0.9810448288917542,True
03608.jpg,Audi TT Hatchback 2011,Audi TT Hatchback 2011,0.999340832233429,True
03784.jpg,Audi TT Hatchback 2011,Audi TT Hatchback 2011,0.4783968925476074,True
04168.jpg,Audi TT Hatchback 2011,Audi TT Hatchback 2011,0.9986456036567688,True
04169.jpg,Audi TT Hatchback 2011,Audi TT Hatchback 2011,0.9888739585876465,True
06203.jpg,Audi TT Hatchback 2011,Audi TT Hatchback 2011,0.9788872003555298,True
05420.jpg,Audi TT Hatchback 2011,Audi TT Hatchback 2011,0.9997382760047913,True
07689.jpg,Lamborghini Diablo Coupe 2001,Lamborghini Diablo Coupe 2001,0.9999861717224121,True
07129.jpg,Lamborghini Diablo Coupe 2001,Lamborghini Diablo Coupe 2001,0.9999876022338867,True
05176.jpg,Lamborghini Diablo Coupe 2001,Lamborghini Diablo Coupe 2001,0.9999983310699463,True
01777.jpg,Lamborghini Diablo Coupe 2001,Lamborghini Diablo Coupe 2001,0.9515562653541565,True
04297.jpg,Lamborghini Diablo Coupe 2001,Lamborghini Diablo Coupe 2001,0.9432221055030823,True
05379.jpg,Lamborghini Diablo Coupe 2001,Lamborghini Diablo Coupe 2001,1.0,True
01021.jpg,Lamborghini Diablo Coupe 2001,Lamborghini Diablo Coupe 2001,0.9998237490653992,True
04978.jpg,Lamborghini Diablo Coupe 2001,Lamborghini Diablo Coupe 2001,0.9999946355819702,True
06344.jpg,Lamborghini Diablo Coupe 2001,Lamborghini Diablo Coupe 2001,0.9711304306983948,True
01927.jpg,Lamborghini Diablo Coupe 2001,Lamborghini Diablo Coupe 2001,0.9999995231628418,True
04425.jpg,Lamborghini Diablo Coupe 2001,Lamborghini Diablo Coupe 2001,0.7222915887832642,True
02666.jpg,Lamborghini Diablo Coupe 2001,Lamborghini Diablo Coupe 2001,0.9999172687530518,True
01790.jpg,Lamborghini Diablo Coupe 2001,Lamborghini Diablo Coupe 2001,0.9986718893051147,True
01995.jpg,Lamborghini Diablo Coupe 2001,Lamborghini Diablo Coupe 2001,0.9995546936988831,True
03391.jpg,Lamborghini Diablo Coupe 2001,Lamborghini Diablo Coupe 2001,0.9994316697120667,True
00260.jpg,Lamborghini Diablo Coupe 2001,Lamborghini Diablo Coupe 2001,0.9999996423721313,True
07480.jpg,Lamborghini Diablo Coupe 2001,Lamborghini Diablo Coupe 2001,0.999968409538269,True
00240.jpg,Lamborghini Diablo Coupe 2001,Lamborghini Diablo Coupe 2001,0.9999994039535522,True
06038.jpg,Lamborghini Diablo Coupe 2001,Lamborghini Diablo Coupe 2001,0.9999847412109375,True
04587.jpg,Lamborghini Diablo Coupe 2001,Lamborghini Diablo Coupe 2001,0.9997934699058533,True
07319.jpg,Lamborghini Diablo Coupe 2001,Lamborghini Diablo Coupe 2001,0.9999710321426392,True
06746.jpg,Lamborghini Diablo Coupe 2001,Lamborghini Diablo Coupe 2001,0.9999589920043945,True
02748.jpg,Lamborghini Diablo Coupe 2001,Lamborghini Diablo Coupe 2001,0.9994955062866211,True
04344.jpg,Lamborghini Diablo Coupe 2001,Lamborghini Diablo Coupe 2001,0.9999973773956299,True
00631.jpg,Lamborghini Diablo Coupe 2001,Lamborghini Diablo Coupe 2001,1.0,True
07870.jpg,Lamborghini Diablo Coupe 2001,Lamborghini Diablo Coupe 2001,0.9999386072158813,True
07873.jpg,Lamborghini Diablo Coupe 2001,Lamborghini Diablo Coupe 2001,0.9996542930603027,True
03446.jpg,Lamborghini Diablo Coupe 2001,Lamborghini Diablo Coupe 2001,0.9999982118606567,True
01469.jpg,Lamborghini Diablo Coupe 2001,Lamborghini Diablo Coupe 2001,0.9962779879570007,True
05826.jpg,Lamborghini Diablo Coupe 2001,Lamborghini Diablo Coupe 2001,0.46188655495643616,True
03072.jpg,Lamborghini Diablo Coupe 2001,Lamborghini Diablo Coupe 2001,0.9990243911743164,True
04276.jpg,Lamborghini Diablo Coupe 2001,Lamborghini Diablo Coupe 2001,0.9999746084213257,True
05115.jpg,Lamborghini Diablo Coupe 2001,Lamborghini Diablo Coupe 2001,0.9776985049247742,True
03699.jpg,Lamborghini Diablo Coupe 2001,Lamborghini Diablo Coupe 2001,0.8940858244895935,True
04198.jpg,Lamborghini Diablo Coupe 2001,Lamborghini Diablo Coupe 2001,0.6052436828613281,True
07142.jpg,Lamborghini Diablo Coupe 2001,Lamborghini Diablo Coupe 2001,0.9999911785125732,True
02989.jpg,Lamborghini Diablo Coupe 2001,Lamborghini Diablo Coupe 2001,0.9999966621398926,True
06707.jpg,Lamborghini Diablo Coupe 2001,Lamborghini Diablo Coupe 2001,0.9999985694885254,True
01728.jpg,Lamborghini Diablo Coupe 2001,Lamborghini Diablo Coupe 2001,0.9999314546585083,True
04560.jpg,Lamborghini Diablo Coupe 2001,Lamborghini Diablo Coupe 2001,1.0,True
05154.jpg,Lamborghini Diablo Coupe 2001,Lamborghini Diablo Coupe 2001,1.0,True
04379.jpg,Honda Accord Sedan 2012,Honda Accord Sedan 2012,1.0,True
05398.jpg,Honda Accord Sedan 2012,Honda Accord Sedan 2012,0.9909804463386536,True
07188.jpg,Honda Accord Sedan 2012,Honda Accord Sedan 2012,0.9944029450416565,True
07006.jpg,Honda Accord Sedan 2012,Honda Accord Sedan 2012,0.9687771201133728,True
04042.jpg,Honda Accord Sedan 2012,Honda Accord Sedan 2012,1.0,True
07248.jpg,Honda Accord Sedan 2012,Honda Accord Sedan 2012,0.4566691219806671,True
04875.jpg,Honda Accord Sedan 2012,Honda Accord Sedan 2012,0.9729428291320801,True
05517.jpg,Honda Accord Sedan 2012,Honda Accord Sedan 2012,0.7799108624458313,True
03747.jpg,Honda Accord Sedan 2012,Honda Accord Sedan 2012,0.9995785355567932,True
02838.jpg,Honda Accord Sedan 2012,Honda Accord Sedan 2012,0.9999980926513672,True
00903.jpg,Honda Accord Sedan 2012,Honda Accord Sedan 2012,0.9999611377716064,True
04944.jpg,Honda Accord Sedan 2012,Honda Accord Sedan 2012,0.9771950840950012,True
02004.jpg,Honda Accord Sedan 2012,Honda Accord Sedan 2012,0.9999885559082031,True
03923.jpg,Honda Accord Sedan 2012,Honda Accord Sedan 2012,0.7963749766349792,True
03703.jpg,Honda Accord Sedan 2012,Honda Accord Sedan 2012,0.999083399772644,True
03912.jpg,Honda Accord Sedan 2012,Honda Accord Sedan 2012,0.9999921321868896,True
07953.jpg,Honda Accord Sedan 2012,Honda Accord Sedan 2012,0.999992847442627,True
03314.jpg,Honda Accord Sedan 2012,Honda Accord Sedan 2012,0.9999994039535522,True
01399.jpg,Honda Accord Sedan 2012,Honda Accord Sedan 2012,0.9996694326400757,True
03357.jpg,Honda Accord Sedan 2012,Honda Accord Sedan 2012,0.9587608575820923,True
05932.jpg,Honda Accord Sedan 2012,Honda Accord Sedan 2012,0.9975390434265137,True
04575.jpg,Honda Accord Sedan 2012,Honda Accord Sedan 2012,0.9995256662368774,True
00105.jpg,Honda Accord Sedan 2012,Honda Accord Sedan 2012,0.6258596777915955,True
01910.jpg,Honda Accord Sedan 2012,Honda Accord Sedan 2012,0.9999896287918091,True
04290.jpg,Honda Accord Sedan 2012,Honda Accord Sedan 2012,0.9998254179954529,True
07195.jpg,Honda Accord Sedan 2012,Honda Accord Sedan 2012,0.9996179342269897,True
03879.jpg,Honda Accord Sedan 2012,Honda Accord Sedan 2012,0.9998067021369934,True
05973.jpg,Honda Accord Sedan 2012,Honda Accord Sedan 2012,0.8126797676086426,True
02678.jpg,Honda Accord Sedan 2012,Honda Accord Sedan 2012,0.9999421834945679,True
04024.jpg,Honda Accord Sedan 2012,Honda Accord Sedan 2012,0.9999954700469971,True
05648.jpg,Honda Accord Sedan 2012,Honda Accord Sedan 2012,0.999902606010437,True
03841.jpg,Honda Accord Sedan 2012,Honda Accord Sedan 2012,0.9972770810127258,True
02083.jpg,Honda Accord Sedan 2012,Honda Accord Sedan 2012,1.0,True
06363.jpg,Honda Accord Sedan 2012,Honda Accord Sedan 2012,0.9999338388442993,True
05295.jpg,Honda Accord Sedan 2012,Honda Accord Sedan 2012,0.9997454285621643,True
05656.jpg,Honda Accord Sedan 2012,Honda Accord Sedan 2012,0.9898567199707031,True
04375.jpg,Bentley Continental Flying Spur Sedan 2007,Bentley Continental Flying Spur Sedan 2007,0.99483722448349,True
01980.jpg,Bentley Continental Flying Spur Sedan 2007,Bentley Continental Flying Spur Sedan 2007,0.9709126949310303,True
05199.jpg,Bentley Continental Flying Spur Sedan 2007,Bentley Continental Flying Spur Sedan 2007,0.915275514125824,True
04441.jpg,Bentley Continental Flying Spur Sedan 2007,Bentley Continental Flying Spur Sedan 2007,0.9695404171943665,True
01209.jpg,Bentley Continental Flying Spur Sedan 2007,Bentley Continental Flying Spur Sedan 2007,0.9251876473426819,True
01465.jpg,Bentley Continental Flying Spur Sedan 2007,Bentley Continental Flying Spur Sedan 2007,0.9999661445617676,True
02684.jpg,Bentley Continental Flying Spur Sedan 2007,Bentley Continental Flying Spur Sedan 2007,0.9447522163391113,True
05014.jpg,Bentley Continental Flying Spur Sedan 2007,Bentley Continental Flying Spur Sedan 2007,0.9981877207756042,True
02575.jpg,Bentley Continental Flying Spur Sedan 2007,Bentley Continental Flying Spur Sedan 2007,0.8392215967178345,True
01807.jpg,Bentley Continental Flying Spur Sedan 2007,Bentley Continental Flying Spur Sedan 2007,0.9949585795402527,True
06323.jpg,Bentley Continental Flying Spur Sedan 2007,Bentley Continental Flying Spur Sedan 2007,0.999996542930603,True
07439.jpg,Bentley Continental Flying Spur Sedan 2007,Bentley Continental Flying Spur Sedan 2007,0.9323896169662476,True
03890.jpg,Bentley Continental Flying Spur Sedan 2007,Bentley Continental Flying Spur Sedan 2007,0.9961403012275696,True
05911.jpg,Bentley Continental Flying Spur Sedan 2007,Bentley Continental Flying Spur Sedan 2007,0.9998169541358948,True
02262.jpg,Bentley Continental Flying Spur Sedan 2007,Bentley Continental Flying Spur Sedan 2007,0.9999206066131592,True
06150.jpg,Bentley Continental Flying Spur Sedan 2007,Bentley Continental Flying Spur Sedan 2007,0.8577359914779663,True
04335.jpg,Bentley Continental Flying Spur Sedan 2007,Bentley Continental Flying Spur Sedan 2007,0.8480824828147888,True
04437.jpg,Bentley Continental Flying Spur Sedan 2007,Bentley Continental Flying Spur Sedan 2007,0.9788171648979187,True
04080.jpg,Bentley Continental Flying Spur Sedan 2007,Bentley Continental Flying Spur Sedan 2007,0.985498309135437,True
01804.jpg,Bentley Continental Flying Spur Sedan 2007,Bentley Continental Flying Spur Sedan 2007,0.9998444318771362,True
04682.jpg,Bentley Continental Flying Spur Sedan 2007,Bentley Continental Flying Spur Sedan 2007,0.999619722366333,True
04777.jpg,Bentley Continental Flying Spur Sedan 2007,Bentley Continental Flying Spur Sedan 2007,0.9999946355819702,True
06496.jpg,Bentley Continental Flying Spur Sedan 2007,Bentley Continental Flying Spur Sedan 2007,0.9908842444419861,True
02949.jpg,Bentley Continental Flying Spur Sedan 2007,Bentley Continental Flying Spur Sedan 2007,0.9578269124031067,True
05183.jpg,Bentley Continental Flying Spur Sedan 2007,Bentley Continental Flying Spur Sedan 2007,0.9930676221847534,True
05247.jpg,Bentley Continental Flying Spur Sedan 2007,Bentley Continental Flying Spur Sedan 2007,0.26066574454307556,True
03394.jpg,Bentley Continental Flying Spur Sedan 2007,Bentley Continental Flying Spur Sedan 2007,0.9968639612197876,True
05283.jpg,Bentley Continental Flying Spur Sedan 2007,Bentley Continental Flying Spur Sedan 2007,0.9998021721839905,True
02644.jpg,Bentley Continental Flying Spur Sedan 2007,Bentley Continental Flying Spur Sedan 2007,0.9990384578704834,True
02667.jpg,Bentley Continental Flying Spur Sedan 2007,Bentley Continental Flying Spur Sedan 2007,0.999677300453186,True
07274.jpg,Bentley Continental Flying Spur Sedan 2007,Bentley Continental Flying Spur Sedan 2007,0.9981741905212402,True
04032.jpg,Bentley Continental Flying Spur Sedan 2007,Bentley Continental Flying Spur Sedan 2007,0.9999958276748657,True
07329.jpg,Bentley Continental Flying Spur Sedan 2007,Bentley Continental Flying Spur Sedan 2007,0.9999287128448486,True
02854.jpg,Bentley Continental Flying Spur Sedan 2007,Bentley Continental Flying Spur Sedan 2007,0.9990805387496948,True
00721.jpg,Bentley Continental Flying Spur Sedan 2007,Bentley Continental Flying Spur Sedan 2007,0.9829978942871094,True
06145.jpg,FIAT 500 Convertible 2012,FIAT 500 Convertible 2012,0.6793490052223206,True
06797.jpg,FIAT 500 Convertible 2012,FIAT 500 Convertible 2012,0.9999998807907104,True
07620.jpg,FIAT 500 Convertible 2012,FIAT 500 Convertible 2012,0.9999814033508301,True
02661.jpg,FIAT 500 Convertible 2012,FIAT 500 Convertible 2012,1.0,True
01477.jpg,FIAT 500 Convertible 2012,FIAT 500 Convertible 2012,1.0,True
04814.jpg,FIAT 500 Convertible 2012,FIAT 500 Convertible 2012,0.9936347007751465,True
05837.jpg,FIAT 500 Convertible 2012,FIAT 500 Convertible 2012,0.9983943104743958,True
02376.jpg,FIAT 500 Convertible 2012,FIAT 500 Convertible 2012,0.9912390112876892,True
06856.jpg,FIAT 500 Convertible 2012,FIAT 500 Convertible 2012,1.0,True
06065.jpg,FIAT 500 Convertible 2012,FIAT 500 Convertible 2012,1.0,True
02860.jpg,FIAT 500 Convertible 2012,FIAT 500 Convertible 2012,0.999997615814209,True
04882.jpg,FIAT 500 Convertible 2012,FIAT 500 Convertible 2012,0.9999958276748657,True
02936.jpg,FIAT 500 Convertible 2012,FIAT 500 Convertible 2012,1.0,True
07010.jpg,FIAT 500 Convertible 2012,FIAT 500 Convertible 2012,0.9999961853027344,True
08008.jpg,FIAT 500 Convertible 2012,FIAT 500 Convertible 2012,0.99894779920578,True
